id|survey_taker_id_id|response_json|survey_id|timestamp|comment_location|survey_metadata_id
164|262|"{"question1": {"Near places with the highest number of jobs": "3", "Near places with the greatest potential for redevelopment": "5", "Near places with the highest number of residents (apartments, condominiums)": "2", "Near places with the highest number of destinations (shopping, restaurants, services)": "1", "Near places with a high number of community facilities (parks, churches, recreational)": "4"}, "question2": ["Irwin Street, between Sampson Street and Krog Street", "Edgewood Avenue, between Jackson Street and Boulevard SE", "Edgewood Avenue, between Hillard Street SE and Jackson Street"], "question3": ["Edgewood Avenue, between Hillard Street SE and Jackson Street", "Edgewood Avenue, between Jackson Street and Boulevard SE", "Irwin Street, between Sampson Street and Krog Street"], "question5": ["Impact to pedestrian/cyclist experience on the BeltLine trail"], "question6": ["Commuter", "Student", "Employed"], "question7": "donotlive", "question8": "sometimes", "question10": "I had a difficult time with the interactive maps registering my inputs. Nearly every part of the first map is dangerous to people on foot, bikes, especially people with mobility challenges.  It was very difficult to understand the plan maps without really seeing them together or having a planner to translate the maps. We really need more in person meetings to answer questions and explain the designs.", "question12": "cycle-track"}|2|2021-05-29 15:49:38.412709+00|"[{"x": -84.37110751457071, "y": 33.75985999602648}]|2
166|269|"{"question1": {"Near places with the highest number of jobs": "2", "Near places with the greatest potential for redevelopment": "5", "Near places with the highest number of residents (apartments, condominiums)": "1", "Near places with the highest number of destinations (shopping, restaurants, services)": "4", "Near places with a high number of community facilities (parks, churches, recreational)": "3"}, "question2": ["Edgewood Avenue, between Hillard Street SE and Jackson Street", "Edgewood Avenue, between Jackson Street and Boulevard SE", "Irwin Street, between Sampson Street and Krog Street"], "question3": ["Irwin Street, between Sampson Street and Krog Street", "Edgewood Avenue, between Jackson Street and Boulevard SE", "Edgewood Avenue, between Hillard Street SE and Jackson Street"], "question5": ["Impact to pedestrian/cyclist experience on the BeltLine trail"], "question6": ["Commuter", "Student"], "question7": "morethanayear", "question8": "sometimes", "question10": "Making safe, quality, protected bike lanes (where ubers, the police, delivery trucks, etc. cant park!) should be a priority over lengthening existing unprotected bike lanes. No on rides on ponce in the bike lanes (at least Ive never seen it) because its a death sentence. ", "question11": "Need enough safe room for pedestrians of all kinds on beltline", "question12": "cycle-track", "question13": "Need enough safe room for pedestrians of all kinds on beltline", "question16": "Can we remove cars from these roads, please? It feels very scary to commute here and its hard for me to tell how protected the bike lane is in this picture", "question17": "Safe turning for bikes across tracks?"}|2|2021-05-29 20:40:45.843947+00|"[{"x": -84.35904186580008, "y": 33.754653980592316}, {"x": -84.3606554816957, "y": 33.754653980592316}, {"x": -84.36223476845915, "y": 33.75428289898131}, {"x": -84.36367672297781, "y": 33.75439707861218}, {"x": -84.36628597538363, "y": 33.75396890584571}, {"x": -84.36728161189383, "y": 33.75316964451153}, {"x": -84.36892956216032, "y": 33.752598738841264}, {"x": -84.37068050768136, "y": 33.75219910217468}, {"x": -84.37239712145089, "y": 33.75145691609655}, {"x": -84.37390774209194, "y": 33.75117145803452}, {"x": -84.37576168286758, "y": 33.75108581955944}, {"x": -84.37806194689033, "y": 33.7505149000142}, {"x": -84.38015621516529, "y": 33.750429261972336}, {"x": -84.3642260388602, "y": 33.75485379343725}, {"x": -84.36426037061172, "y": 33.75562449514037}, {"x": -84.36755627114472, "y": 33.7954346450471}, {"x": -84.36724728014232, "y": 33.79338038057931}, {"x": -84.36714428226843, "y": 33.79149726135394}, {"x": -84.36728161189386, "y": 33.78944290213283}, {"x": -84.3674189415193, "y": 33.786104463403746}, {"x": -84.36824291665253, "y": 33.7831939234157}, {"x": -84.36930721666576, "y": 33.77959841353675}, {"x": -84.37057750980739, "y": 33.77611690314579}, {"x": -84.37136715056978, "y": 33.77274940671249}, {"x": -84.37191646645215, "y": 33.76923907884593}, {"x": -84.37198513257454, "y": 33.76555736030272}, {"x": -84.37215679395149, "y": 33.762874457899684}, {"x": -84.37198513257455, "y": 33.75876431710669}, {"x": -84.37229412357695, "y": 33.755881392081456}, {"x": -84.37174480769455, "y": 33.752684373355244}, {"x": -84.36930721666572, "y": 33.7490590370427}, {"x": -84.37061184417828, "y": 33.750686175569136}, {"x": -84.36529034149275, "y": 33.74668964030045}, {"x": -84.3688608960379, "y": 33.746860923767954}, {"x": -84.37122982356371, "y": 33.74688947061628}, {"x": -84.37291210558172, "y": 33.74760314962602}, {"x": -84.37517803523362, "y": 33.74763169731626}, {"x": -84.37713497519283, "y": 33.747945713658865}, {"x": -84.37861126408237, "y": 33.74800280771279}, {"x": -84.37981289372104, "y": 33.74751750867624}, {"x": -84.36350506160085, "y": 33.74754605639499}, {"x": -84.36099880706894, "y": 33.74728913202904}, {"x": -84.35832088854073, "y": 33.74723203749997}, {"x": -84.35602062713728, "y": 33.747374773206886}, {"x": -84.35378902661756, "y": 33.74734622652011}, {"x": -84.35179775359717, "y": 33.74777443235798}, {"x": -84.3810831881725, "y": 33.755167781971}, {"x": -84.38324611995048, "y": 33.75565303771015}, {"x": -84.38510006334545, "y": 33.75539613763483}, {"x": -84.38630169298412, "y": 33.75539613763483}, {"x": -84.38767498399974, "y": 33.75545322672797}, {"x": -84.38317745644744, "y": 33.77394802287767}, {"x": -84.383040126822, "y": 33.776088366302325}, {"x": -84.38269680406809, "y": 33.77891353708794}, {"x": -84.3825938061942, "y": 33.781282044226565}, {"x": -84.38228481781115, "y": 33.78373608962854}, {"x": -84.38218181993724, "y": 33.78633273608734}, {"x": -84.38104885380163, "y": 33.78185275829158}, {"x": -84.38324611995048, "y": 33.782195184360866}, {"x": -84.3846880770885, "y": 33.782509075717336}, {"x": -84.38698833849193, "y": 33.78239493408328}, {"x": -84.38094585854707, "y": 33.78045450085265}, {"x": -84.38139217655554, "y": 33.77794328734811}, {"x": -84.38163250405488, "y": 33.77488977817758}, {"x": -84.38152950618095, "y": 33.77671619044767}, {"x": -84.38180416543182, "y": 33.773148947841804}, {"x": -84.38609569985564, "y": 33.772406942065395}, {"x": -84.38221615168877, "y": 33.77175054669022}, {"x": -84.37888592202363, "y": 33.771693469540544}, {"x": -84.3745943875998, "y": 33.77157931294974}, {"x": -84.37040585104988, "y": 33.771636392352825}, {"x": -84.39333980943923, "y": 33.78228079066426}, {"x": -84.3897349205232, "y": 33.78228079066426}, {"x": -84.39509075496025, "y": 33.78225225614642}, {"x": -84.39752834598912, "y": 33.782480540187}, {"x": -84.399725612138, "y": 33.78262321719928}, {"x": -84.40161388728447, "y": 33.78225225614642}, {"x": -84.40384548518487, "y": 33.782366397970634}, {"x": -84.40545910239015, "y": 33.782394933538995}, {"x": -84.40700405478273, "y": 33.78233786293705}, {"x": -84.40793102778986, "y": 33.78992796160586}, {"x": -84.40751903891358, "y": 33.787274356311706}, {"x": -84.40772503204204, "y": 33.784392391533075}, {"x": -84.4075533706651, "y": 33.7819098286725}, {"x": -84.40762203678749, "y": 33.780083529317835}, {"x": -84.40762203678749, "y": 33.77768645354237}, {"x": -84.40717571615966, "y": 33.77597421393457}, {"x": -84.4086520050492, "y": 33.77431901880702}, {"x": -84.37885159158178, "y": 33.78459213504227}, {"x": -84.37809628257094, "y": 33.787274354134745}, {"x": -84.37517803916272, "y": 33.79035595416095}, {"x": -84.37311810263928, "y": 33.79332331457776}, {"x": -84.37140148886975, "y": 33.79526345566208}, {"x": -84.36927288622394, "y": 33.797260614013304}, {"x": -84.36776226558288, "y": 33.80019920520089}, {"x": -84.36745327719984, "y": 33.80179684358738}, {"x": -84.3715388184952, "y": 33.80025626416995}, {"x": -84.37366742114101, "y": 33.804221772452195}, {"x": -84.3755556962875, "y": 33.80747392363948}, {"x": -84.3651530157964, "y": 33.808358259155916}, {"x": -84.36158245863191, "y": 33.8095278501202}, {"x": -84.35835522422133, "y": 33.81072595040516}, {"x": -84.35557431043854, "y": 33.81206666294259}, {"x": -84.3503558030076, "y": 33.8040791314319}, {"x": -84.35069912576151, "y": 33.80556258663885}, {"x": -84.35083645538694, "y": 33.806817796499864}, {"x": -84.35032147125608, "y": 33.80790182846619}, {"x": -84.35093945326084, "y": 33.809071425941895}, {"x": -84.35169476227169, "y": 33.81009837589884}, {"x": -84.35159176701714, "y": 33.81149614920164}, {"x": -84.35114544638931, "y": 33.813093576673936}, {"x": -84.35111111463779, "y": 33.80299505212503}, {"x": -84.35190075540017, "y": 33.80122626109568}, {"x": -84.35097378501236, "y": 33.80031332228473}, {"x": -84.34990948499912, "y": 33.799229195274506}, {"x": -84.33888882512267, "y": 33.7913545953175}, {"x": -84.33923214787657, "y": 33.79303799488344}, {"x": -84.3409487616461, "y": 33.79309505889839}, {"x": -84.34314602517563, "y": 33.79435045216183}, {"x": -84.33548992933513, "y": 33.79044155121798}, {"x": -84.33301800393541, "y": 33.78947143207784}, {"x": -84.33106106528588, "y": 33.78844423378058}, {"x": -84.32965344251872, "y": 33.78787356309795}, {"x": -84.34781521410491, "y": 33.77688741228829}, {"x": -84.34544628657909, "y": 33.778656705102804}, {"x": -84.34369534105802, "y": 33.78159593566407}, {"x": -84.34242504529696, "y": 33.78365048205852}, {"x": -84.34077709764983, "y": 33.785961789470065}, {"x": -84.33916347913487, "y": 33.78967116373976}, {"x": -84.33768719024532, "y": 33.791754050069606}, {"x": -84.3363138992297, "y": 33.793979543136906}, {"x": -84.3357302515958, "y": 33.79717502227782}, {"x": -84.33720653786598, "y": 33.80079832302282}, {"x": -84.33813351087313, "y": 33.80390796246502}, {"x": -84.33555858759948, "y": 33.807445399286436}, {"x": -84.33456295108928, "y": 33.81006985296484}, {"x": -84.33415096483233, "y": 33.81460540327947}, {"x": -84.33514660134254, "y": 33.81954003695996}, {"x": -84.33064907117088, "y": 33.81731520858241}, {"x": -84.32543056635926, "y": 33.81654506081753}, {"x": -84.32048671817915, "y": 33.81537556687657}, {"x": -84.34067409715655, "y": 33.8150047482929}, {"x": -84.33655422410969, "y": 33.81537556687657}, {"x": -84.34671657710143, "y": 33.81745782753608}, {"x": -84.33397930083602, "y": 33.804450001419504}, {"x": -84.33109538917934, "y": 33.80185390445014}, {"x": -84.32615154361858, "y": 33.801055089789536}, {"x": -84.3232676319619, "y": 33.79837329916075}, {"x": -84.3213450250639, "y": 33.795349050227365}, {"x": -84.32089870443608, "y": 33.79121193635619}, {"x": -84.31746547689703, "y": 33.790783947535814}, {"x": -84.31437557211187, "y": 33.792524421629096}, {"x": -84.3111483377013, "y": 33.79203937577767}, {"x": -84.3235079568419, "y": 33.78867250427448}, {"x": -84.38316887285467, "y": 33.751034080411344, "type": "work"}, {"x": -84.382688217856, "y": 33.77774887788421, "type": "home"}, {"x": -84.37465446227142, "y": 33.733333790653354, "type": "meet"}, {"x": -84.35666435206227, "y": 33.768502384439174, "type": "play"}]|2
167|145|"{"question1": {"Near places with the highest number of jobs": "3", "Near places with the greatest potential for redevelopment": "5", "Near places with the highest number of residents (apartments, condominiums)": "1", "Near places with the highest number of destinations (shopping, restaurants, services)": "2", "Near places with a high number of community facilities (parks, churches, recreational)": "4"}, "question2": ["Edgewood Avenue, between Hillard Street SE and Jackson Street", "Edgewood Avenue, between Jackson Street and Boulevard SE"], "question3": ["Edgewood Avenue, between Hillard Street SE and Jackson Street", "Edgewood Avenue, between Jackson Street and Boulevard SE"], "question5": ["Impact to pedestrian/cyclist experience on the BeltLine trail", "Loss of trees/tree canopy", "other"], "question6": ["Employed"], "question7": "donotlive", "question8": "everyday", "question12": "couplet", "question5-Comment": "Im concerned that the current route along the beltline is not efficient transit connectivity for the destinations along the route. For example, wouldnt PCM be better connected to MARTA through better  streetcar/bus service along North Ave"}|2|2021-05-29 20:58:40.560714+00|[]|2
168|270|"{"question1": {"Near places with the highest number of jobs": "2", "Near places with the greatest potential for redevelopment": "5", "Near places with the highest number of residents (apartments, condominiums)": "1", "Near places with the highest number of destinations (shopping, restaurants, services)": "3", "Near places with a high number of community facilities (parks, churches, recreational)": "4"}, "question2": ["I do not support partial closures of existing streets to vehicular traffic"], "question3": ["I do not support partial closures of existing streets to vehicular traffic"], "question5": ["Loss of on-street parking", "Impact to pedestrian/cyclist experience on the BeltLine trail"], "question6": ["Employed"], "question7": "morethanayear", "question8": "sometimes", "question10": "Separating cyclists from cars on city streets has minimal value - the city has a connected street grid in this area, with many good, low traffic options for cyclists (including myself - I regularly commute by bike).  The real issue for bike separation is on the beltline itself, where a separate cycleways would protect pedestrians from bicycles, which cannot intermingle safely in the limited space available.", "question12": "no-preference", "question14": "I object to the proposed safety barriers along all portions of the project.  The streetcar should operate at slow enough speeds that it can safely interface with pedestrians along the entire beltline.", "question17": "I oppose cycle tracks that take public property for the benefit of cyclists: a small, wealthy, privileged, and vocal group, to the detriment of the rest of society."}|2|2021-05-30 00:14:40.55044+00|"[{"x": -84.36424934693581, "y": 33.77314010738824}, {"x": -84.3643407897916, "y": 33.773523194109615}, {"x": -84.3648138606292, "y": 33.75760317420802}, {"x": -84.36888420673269, "y": 33.7759985786704, "type": "home"}, {"x": -84.36460827967447, "y": 33.76994061462308, "type": "play"}]|2
169|273|"{"question1": {"Near places with the highest number of jobs": "5", "Near places with the greatest potential for redevelopment": "3", "Near places with the highest number of residents (apartments, condominiums)": "2", "Near places with the highest number of destinations (shopping, restaurants, services)": "1", "Near places with a high number of community facilities (parks, churches, recreational)": "4"}, "question2": ["Irwin Street, between Sampson Street and Krog Street", "Edgewood Avenue, between Jackson Street and Boulevard SE", "Edgewood Avenue, between Hillard Street SE and Jackson Street"], "question3": ["Irwin Street, between Sampson Street and Krog Street", "Edgewood Avenue, between Jackson Street and Boulevard SE", "Edgewood Avenue, between Hillard Street SE and Jackson Street", "other"], "question5": ["other"], "question6": ["Employed"], "question7": "morethanayear", "question8": "sometimes", "question10": "Please consider giving the downtown streetcar as much exclusive right of way as possible, or giving the streetcar signal priority at all intersections. It should be given absolute priority over all car traffic along its route. Its hours should also be extended to match MARTA heavy rail.", "question11": "Could the Highland-Freedom stop be moved further north for a more direct connection to Highland Ave and the Freedom Park trail? The low density residential immediately north of the proposed placement seems somewhat incompatible with the placement of a transit stop.", "question12": "no-preference", "question13": "No concerns.", "question14": "I think the placement of this stop is perfect.", "question15": "I think this placement is great as well as its the most easily accessible ADA gateway to the area around O4W park.", "question16": "No concerns.", "question17": "No concerns.", "question18": "I was hoping this stop would be located on the Beltline just north of the intersection of Irwin St. and the Beltline trail. The placement on Auburn Ave. seems inconvenient for the large number of riders whose destination is Krog Street Market or other destinations further south along the trail. It also seems detrimental to traffic flow at the Irwin/Auburn intersection.", "question19": "No concerns.", "question3-Comment": "Id support making Edgewood and Auburn complementary one-way streets so that the streetcar lanes are reserved for transit.", "question5-Comment": "I am not concerned about any of the issues listed here, I am mostly concerned about this being built as fast as possible, preferably much faster than the current estimates."}|2|2021-05-30 04:30:12.544207+00|"[{"x": -84.34915631599274, "y": 33.74705651860199}, {"x": -84.34914558715668, "y": 33.74666399337966}, {"x": -84.3492743331894, "y": 33.746061820512345}, {"x": -84.34915095157471, "y": 33.74618225542407}, {"x": -84.34916168041079, "y": 33.744857462093265}, {"x": -84.34916168041079, "y": 33.74432218625613}, {"x": -84.34917240924683, "y": 33.74404116510431}, {"x": -84.3492743331894, "y": 33.74450507254287}, {"x": -84.34919789023235, "y": 33.74761184951263}, {"x": -84.34919923133687, "y": 33.75016877856959}, {"x": -84.34919386691884, "y": 33.74936256799948}, {"x": -84.36809271163912, "y": 33.74671082886902}, {"x": -84.34922605342881, "y": 33.752406725862436}, {"x": -84.36386018581472, "y": 33.75351285462335}, {"x": -84.36486869640434, "y": 33.757571511292205}, {"x": -84.36811638289434, "y": 33.743901597806826}, {"x": -84.36812711173042, "y": 33.74283103086068}, {"x": -84.35828150662431, "y": 33.74405542256709}, {"x": -84.35827077778825, "y": 33.742931328938994}, {"x": -84.35816885384568, "y": 33.744082186521524}, {"x": -84.35819567593583, "y": 33.74535346473738}, {"x": -84.34942745787153, "y": 33.760047741986355}, {"x": -84.34930407625681, "y": 33.76010125990404}, {"x": -84.34895270687582, "y": 33.760261813456594}, {"x": -84.34881859642506, "y": 33.76032425086804}, {"x": -84.34932553392895, "y": 33.76213714587522}, {"x": -84.34932553392895, "y": 33.761831654568944}, {"x": -84.34912973267086, "y": 33.76186064284184}, {"x": -84.34914850813395, "y": 33.762112617416385}, {"x": -84.35043304748395, "y": 33.7500600576699, "type": "home"}, {"x": -84.35081928558209, "y": 33.749845960724755, "type": "work"}, {"x": -84.36561210673533, "y": 33.772899293135595, "type": "meet"}, {"x": -84.37298281710814, "y": 33.78551778391608, "type": "play"}]|2
170|275|"{"question1": {"Near places with the highest number of jobs": "5", "Near places with the greatest potential for redevelopment": "3", "Near places with the highest number of residents (apartments, condominiums)": "1", "Near places with the highest number of destinations (shopping, restaurants, services)": "2", "Near places with a high number of community facilities (parks, churches, recreational)": "4"}, "question2": ["I do not support partial closures of existing streets to vehicular traffic", "other"], "question3": ["I do not support partial closures of existing streets to vehicular traffic"], "question5": ["Construction  impacts (e.g., traffic, business access)", "Impact to pedestrian/cyclist experience on the BeltLine trail", "Loss of trees/tree canopy"], "question6": ["Employed", "Commuter"], "question7": "morethanayear", "question8": "sometimes", "question12": "cycle-track", "question18": "This area is already a disaster, what specific steps are you taking to improve traffic flow through this corridor? The streets are incredibly narrow, and parking is allowed on both sides and makes passing a car in the opposite direction unsafe. Add in the bikers, dogs, scooters, and drunk idiots and it makes getting across the beltline a nightmare for drivers and pedestrians alike. ", "question2-Comment": "I urge you to consider traffic flow in and out of Inman Park. Even with the streetcar extension, traffic will be even more choked at Irwin. It’s hard enough to get to the highway already, with Irwin/Beltline, Dekalb/Krog, Edgewood/Boulevard intersections all being choke points, and now you’re putting rail through two of those. Don’t kid yourselves, this extension isn’t going to take any cars off the road, so if you start closing streets, how will those cars go east/west? It’ll force all cars onto Highland which is unsafe enough already."}|2|2021-05-30 05:50:47.963535+00|"[{"x": -84.36300254947999, "y": 33.75374645559687}, {"x": -84.3636891949878, "y": 33.753461005157305}, {"x": -84.36360336429932, "y": 33.75378213683498}, {"x": -84.36484790928222, "y": 33.757564263862946}, {"x": -84.364804993938, "y": 33.75806377760013}, {"x": -84.36493373997071, "y": 33.757849700640605}, {"x": -84.36321712620116, "y": 33.75688634770693}, {"x": -84.36308838016846, "y": 33.7574572248263}, {"x": -84.35999847538329, "y": 33.75562471808883, "type": "home"}, {"x": -84.36051345951418, "y": 33.76507951956864, "type": "play"}, {"x": -84.3571660626636, "y": 33.76390218604591, "type": "meet"}]|2
171|281|"{"question1": {"Other": "5", "Near places with the highest number of jobs": "1", "Near places with the greatest potential for redevelopment": "6", "Near places with the highest number of residents (apartments, condominiums)": "2", "Near places with the highest number of destinations (shopping, restaurants, services)": "4", "Near places with a high number of community facilities (parks, churches, recreational)": "3"}, "question2": ["Irwin Street, between Sampson Street and Krog Street", "Edgewood Avenue, between Jackson Street and Boulevard SE", "Edgewood Avenue, between Hillard Street SE and Jackson Street"], "question3": ["Irwin Street, between Sampson Street and Krog Street", "Edgewood Avenue, between Jackson Street and Boulevard SE", "Edgewood Avenue, between Hillard Street SE and Jackson Street", "other"], "question5": ["Loss of trees/tree canopy", "Impacts to current property values", "other"], "question6": ["Commuter", "Employed"], "question7": "morethanayear", "question8": "sometimes", "question9": "Links with other modes of public transit, such as existing MARTA Rail stations.", "question12": "cycle-track", "question3-Comment": "GA state route 10. You could close off one side, put a streetcar in there, and leave the other side as a road with 1 lane in each direction.\n\nAlso, it would GA state route 10. You could close off one side, put a streetcar in there, and leave the other side as a road with 1 lane in each direction. Right now, its a useless freeway that breaks up neighborhoods.", "question5-Comment": "The lack of a sense of urgency from MARTA in actually implementing transit infrastructure improvements."}|2|2021-05-30 16:21:10.441432+00|"[{"x": -84.36394065208295, "y": 33.761081425355776, "type": "home"}, {"x": -84.35767501182416, "y": 33.758797990611185, "type": "play"}, {"x": -84.35724585838177, "y": 33.763757248035816, "type": "meet"}]|2
172|282|"{"question1": {"Near places with the highest number of jobs": "3", "Near places with the greatest potential for redevelopment": "5", "Near places with the highest number of residents (apartments, condominiums)": "1", "Near places with the highest number of destinations (shopping, restaurants, services)": "2", "Near places with a high number of community facilities (parks, churches, recreational)": "4"}, "question2": ["Edgewood Avenue, between Jackson Street and Boulevard SE", "Irwin Street, between Sampson Street and Krog Street", "Edgewood Avenue, between Hillard Street SE and Jackson Street"], "question3": ["Irwin Street, between Sampson Street and Krog Street", "Edgewood Avenue, between Jackson Street and Boulevard SE", "Edgewood Avenue, between Hillard Street SE and Jackson Street"], "question5": ["Impact to pedestrian/cyclist experience on the BeltLine trail"], "question6": ["Commuter", "Employed"], "question7": "donotlive", "question8": "sometimes", "question12": "cycle-track"}|2|2021-05-30 16:57:03.861848+00|"[{"x": -84.38801003254062, "y": 33.73228003311303}, {"x": -84.387841882102, "y": 33.73699411058032}, {"x": -84.3878181584078, "y": 33.74194144547461}, {"x": -84.38808812140772, "y": 33.72513121936693}, {"x": -84.38780052506759, "y": 33.74311908011437}, {"x": -84.3872088493385, "y": 33.72691222748719, "type": "home"}, {"x": -84.38632807044014, "y": 33.77113365356075, "type": "work"}, {"x": -84.34555808119445, "y": 33.74029161919823, "type": "meet"}, {"x": -84.34586269985562, "y": 33.740521522300185, "type": "play"}]|2
173|284|"{"question1": {"Other": "", "Near places with the highest number of jobs": "1", "Near places with the greatest potential for redevelopment": "5", "Near places with the highest number of residents (apartments, condominiums)": "2", "Near places with the highest number of destinations (shopping, restaurants, services)": "3", "Near places with a high number of community facilities (parks, churches, recreational)": "4"}, "question2": ["Edgewood Avenue, between Hillard Street SE and Jackson Street", "Edgewood Avenue, between Jackson Street and Boulevard SE"], "question3": ["I do not support partial closures of existing streets to vehicular traffic"], "question5": ["Loss of on-street parking", "other"], "question6": ["Commuter", "Employed"], "question7": "donotlive", "question8": "sometimes", "question10": "I would strongly suggest exploring a ground-level power supply option instead of catenary. A number of examples of these are in use in Europe and dramatically cut down on visual pollution and thus neighborhood opposition as well as increase safety since there is no continuously energized high voltage line anywhere except maybe shop areas.\n\nI would also strongly explore making Edgewood and Auburn one way in the existing streetcar area which would improve reliability on the new segment. Then the streetcar could have a dedicated lane and be caught in traffic much less than now.", "question12": "no-preference", "question16": "I am very STRONGLY opposed to running double track on Edgewood given the extra turns required for westbound trains. The track should simply be continued on Auburn.", "question18": "This section DOES NOT need to be closed to vehicles. Adding signals that control the entire intersection between the beltline and Sampson with proper synchronization are all that are required. Closing this segment would remove a critical E-W traffic route and just add traffic to Edgewood (which would in-turn negatively impact the streetcar), and North Highland Ave.", "question5-Comment": "Impacts to vehicular traffic."}|2|2021-05-30 18:22:53.338833+00|"[{"x": -84.3649062473283, "y": 33.75752044499125}, {"x": -84.37655776328928, "y": 33.75441625707942}, {"x": -84.35968130416721, "y": 33.84598351917184, "type": "work"}, {"x": -84.27203841909524, "y": 33.7603424835771, "type": "home"}, {"x": -84.3734044621861, "y": 33.77771615195869, "type": "play"}, {"x": -84.40756507619972, "y": 33.78684750951789, "type": "meet"}]|2
174|127|"{"question1": {"Near places with the highest number of jobs": "4", "Near places with the greatest potential for redevelopment": "5", "Near places with the highest number of residents (apartments, condominiums)": "2", "Near places with the highest number of destinations (shopping, restaurants, services)": "1", "Near places with a high number of community facilities (parks, churches, recreational)": "3"}, "question2": ["I do not support partial closures of existing streets to vehicular traffic", "other"], "question3": ["Irwin Street, between Sampson Street and Krog Street", "Edgewood Avenue, between Jackson Street and Boulevard SE", "Edgewood Avenue, between Hillard Street SE and Jackson Street", "other"], "question5": ["other"], "question6": ["Employed"], "question7": "donotlive", "question8": "sometimes", "question10": "I really want to reemphasize, a 10-minute frequency should be the goal, we are talking about a rail line in the city core serving a large public that in the past would not generally use MARTA and has competing means to travel faster (rental scooters, ride-hail) if wait times are excessive. Looking forward to updates! Thank you.", "question11": "How easy is it to get from the stop to Highland Avenue? Will a clear path be built at the stop location?", "question12": "cycle-track", "question13": "A security barrier may be needed on the Ladybird side too.", "question14": "Build all the tracks and platforms, but maybe at first only one platform should be used (the other one closed or used for another purpose) on the Ponce City Market side, so that all arrivals and departures use the same platform, with a track switch before and after the station.", "question15": "The stop should be a bit closer to the current stair to Ralph McGill to highlight potential transfer to bus.", "question16": "I prefer one full-size, protected cycle track than two standard bike lanes, even painted.", "question17": "Yay to this! With the current proposal, all car traffic and parking on Edgewood should be removed except for truck deliveries (car access to intersecting streets can be done from DeKalb Ave or Auburn Ave).", "question18": "It is nice that that drawing shows the switch and tracks into the southern portion of the BeltLine, so line can be reconfured in the future. The turn radius into the BeltLine looks very tight and cause wheels to make the screeching sound. Is there a way to have the alignment less curvy there? Can the entire section on Irwin Street between Auburn Ave and the BeltLine be turned into a pedestrian-dominant plaza that lets cars through at a very slow speed?", "question19": "Why not. Does placing the station on a street with significant incline make sense?  ", "question2-Comment": "The entire streetcar right of way should have no impediments from car traffic/parking, otherwise it will not play well with the BeltLine section of the line.", "question3-Comment": "The entire streetcar right of way should have no impediments from car traffic/parking, otherwise it will not play well with the BeltLine section of the line. The only vehicular traffic allowed should be police and delivery trucks (not food delivery drivers).", "question5-Comment": "Frequency of transit service and sources of delays on the route. Trains every 15 mins in the city core, blocked by event/weekend traffic and illegally parked vehicles wont cut it. I tried to ride the bus with a friend a few days ago and he gave up after waiting 10 mins."}|2|2021-05-30 22:30:41.744837+00|"[{"x": -84.36694382643473, "y": 33.773578109912485}, {"x": -84.36580258055037, "y": 33.77115456146841}, {"x": -84.36485844297714, "y": 33.77147562685927}, {"x": -84.36402260221222, "y": 33.77133996851733}, {"x": -84.36247764981964, "y": 33.771732380760284}, {"x": -84.36357901879965, "y": 33.773940297554915}, {"x": -84.35792649380309, "y": 33.76343758656242}, {"x": -84.37217867595749, "y": 33.75447769369793}, {"x": -84.37196409923631, "y": 33.75626172219693}, {"x": -84.36797165469174, "y": 33.75482918639982}, {"x": -84.3656197411197, "y": 33.77346209314471}, {"x": -84.38873155050047, "y": 33.756080242826236, "type": "work"}, {"x": -84.38298924746294, "y": 33.78456296865581, "type": "home"}, {"x": -84.37715645143203, "y": 33.78214048931811, "type": "meet"}, {"x": -84.36559995287408, "y": 33.80800401933858, "type": "play"}]|2
190|312|"{"question2": ["Edgewood Avenue, between Hillard Street SE and Jackson Street", "Edgewood Avenue, between Jackson Street and Boulevard SE", "Irwin Street, between Sampson Street and Krog Street"], "question3": ["Irwin Street, between Sampson Street and Krog Street", "Edgewood Avenue, between Jackson Street and Boulevard SE", "Edgewood Avenue, between Hillard Street SE and Jackson Street"], "question5": ["Impact to pedestrian/cyclist experience on the BeltLine trail", "Loss of trees/tree canopy"], "question6": ["Employed"], "question7": "morethanayear", "question8": "sometimes", "question11": "No room for streetcar", "question12": "cycle-track", "question13": "No room for streetcar", "question14": "No room for streetcar", "question15": "No room for streetcar", "question16": "No room for streetcar", "question18": "No room for streetcar"}|2|2021-06-01 16:05:15.911537+00|"[{"x": -84.34906982337797, "y": 33.76515078378676}, {"x": -84.3195608872533, "y": 33.76283186896704}, {"x": -84.31940156429536, "y": 33.763449977803084}, {"x": -84.36279266662442, "y": 33.77157184434151, "type": "play"}]|2
